"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","mean_annual_precipitation"
"6205","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04528,NA,NA,NA,0.02137,0.06665,NA,NA,NA,NA,NA,NA,0.2687240356,NA,NA,NA,NA,0.018197106891022,NA,NA,NA,NA,NA,851
"6206","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03113,NA,NA,NA,0.01495,0.04608,NA,NA,NA,NA,NA,NA,0.2300813008,NA,NA,NA,NA,0.0253823321569121,NA,NA,NA,NA,NA,851
"6207","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04704,NA,NA,NA,0.01211,0.05915,NA,NA,NA,NA,NA,NA,0.2087882823,NA,NA,NA,NA,0.0251929846927047,NA,NA,NA,NA,NA,851
"6208","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03861,NA,NA,NA,0.00882,0.04743,NA,NA,NA,NA,NA,NA,0.2069131833,NA,NA,NA,NA,0.0301092463062986,NA,NA,NA,NA,NA,851
"6209","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04179,NA,NA,NA,0.00975,0.05154,NA,NA,NA,NA,NA,NA,0.1850752879,NA,NA,NA,NA,0.0265297439529203,NA,NA,NA,NA,NA,851
"6210","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05204,NA,NA,NA,0.01729,0.06933,NA,NA,NA,NA,NA,NA,0.2201353638,NA,NA,NA,NA,0.0224861644878523,NA,NA,NA,NA,NA,851
"6211","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05137,NA,NA,NA,0.01244,0.06381,NA,NA,NA,NA,NA,NA,0.1964435946,NA,NA,NA,NA,0.025401693601467,NA,NA,NA,NA,NA,851
"6212","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Amb",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06151,NA,NA,NA,0.01734,0.07885,NA,NA,NA,NA,NA,NA,0.2080148799,NA,NA,NA,NA,0.025671240454371,NA,NA,NA,NA,NA,851
"6213","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04017,NA,NA,NA,0.00916,0.04933,NA,NA,NA,NA,NA,NA,0.1913768461,NA,NA,NA,NA,0.0267012447123822,NA,NA,NA,NA,NA,851
"6214","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.3255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06738,NA,NA,NA,0.01775,0.08513,NA,NA,NA,NA,NA,NA,0.2070046083,NA,NA,NA,NA,0.0216903383788099,NA,NA,NA,NA,NA,851
"6215","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03312,NA,NA,NA,0.00781,0.04093,NA,NA,NA,NA,NA,NA,0.1934579439,NA,NA,NA,NA,0.0253285024187627,NA,NA,NA,NA,NA,851
"6216","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04964,NA,NA,NA,0.01275,0.06239,NA,NA,NA,NA,NA,NA,0.2250226655,NA,NA,NA,NA,0.0214645044278884,NA,NA,NA,NA,NA,851
"6217","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05295,NA,NA,NA,0.01553,0.06848,NA,NA,NA,NA,NA,NA,0.2205331112,NA,NA,NA,NA,0.0267986968842981,NA,NA,NA,NA,NA,851
"6218","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04014,NA,NA,NA,0.0093,0.04944,NA,NA,NA,NA,NA,NA,0.195518753,NA,NA,NA,NA,0.0277211260650788,NA,NA,NA,NA,NA,851
"6219","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04588,NA,NA,NA,0.01255,0.05843,NA,NA,NA,NA,NA,NA,0.2324214792,NA,NA,NA,NA,0.0236208805610252,NA,NA,NA,NA,NA,851
"6220","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05297,NA,NA,NA,0.01287,0.06584,NA,NA,NA,NA,NA,NA,0.2429816514,NA,NA,NA,NA,0.0237878044152596,NA,NA,NA,NA,NA,851
"6221","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02871,NA,NA,NA,0.00888,0.03759,NA,NA,NA,NA,NA,NA,0.1985477178,NA,NA,NA,NA,0.0254850574766969,NA,NA,NA,NA,NA,851
"6222","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05275,NA,NA,NA,0.01834,0.07109,NA,NA,NA,NA,NA,NA,0.241639945,NA,NA,NA,NA,0.0223059146946917,NA,NA,NA,NA,NA,851
"6223","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04072,NA,NA,NA,0.01175,0.05247,NA,NA,NA,NA,NA,NA,0.2371578334,NA,NA,NA,NA,0.0270705795712502,NA,NA,NA,NA,NA,851
"6224","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06997,NA,NA,NA,0.0186,0.08857,NA,NA,NA,NA,NA,NA,0.1936081904,NA,NA,NA,NA,0.0290793482877365,NA,NA,NA,NA,NA,851
"6225","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489,NA,NA,NA,0.01234,0.06124,NA,NA,NA,NA,NA,NA,0.2250345145,NA,NA,NA,NA,0.0214633742327557,NA,NA,NA,NA,NA,851
"6226","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05216,NA,NA,NA,0.01796,0.07012,NA,NA,NA,NA,NA,NA,0.2543149683,NA,NA,NA,NA,0.0189135544484583,NA,NA,NA,NA,NA,851
"6227","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07951,NA,NA,NA,0.02562,0.10513,NA,NA,NA,NA,NA,NA,0.2265887717,NA,NA,NA,NA,0.018226851970706,NA,NA,NA,NA,NA,851
"6228","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04346,NA,NA,NA,0.01532,0.05878,NA,NA,NA,NA,NA,NA,0.2081417625,NA,NA,NA,NA,0.0191215830604874,NA,NA,NA,NA,NA,851
"6229","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05206,NA,NA,NA,0.02343,0.07549,NA,NA,NA,NA,NA,NA,0.2319964349,NA,NA,NA,NA,0.0167674990422881,NA,NA,NA,NA,NA,851
"6230","Tissue0000c","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv",NA,"Wollemia nobilis","Wollemia nobilis","Araucariaceae","EG","GH",NA,NA,2.5,0.2838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06199,NA,NA,NA,0.0163,0.07829,NA,NA,NA,NA,NA,NA,0.2184284708,NA,NA,NA,NA,0.0211510888808548,NA,NA,NA,NA,NA,851
"6231","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Myrtillus; site code =  23",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00941712032867625,NA,NA,NA,8.9,2,NA,0.1095,1.33,NA,6.9,3.4,21.53,0.69,NA,19.89,23.29,6.73,1,4.6,5.6,28.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6232","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Myrtillus; site code =  23",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107513154587477,NA,NA,NA,9.7,2.6,NA,0.117,1.33,NA,7.1,4.82,30.71,1.15,NA,28.57,33.39,9.01,1.1,8.1,9.2,42.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6233","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 153",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0510705155749191,NA,NA,NA,20.1,12.7,NA,0.255,1.33,NA,7.4,8.6,145.95,39.3,NA,198.7,207.3,17.88,2.1,76.8,78.9,286.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6234","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 153",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397607820219958,NA,NA,NA,22.1,14.8,NA,0.225,1.33,NA,7.3,13.5,212.56,92.8,NA,295.64,309.14,37.96,2.7,47.2,49.9,359.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6235","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Calluna; site code = 157",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00477836242611008,NA,NA,NA,5,0.5,NA,0.078,1.33,NA,4.5,4.18,8.78,0.36,NA,6.67,10.85,4.3,0.5,4.8,5.3,16.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6236","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Calluna; site code = 157",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00679290871522453,NA,NA,NA,5.6,0.5,NA,0.093,1.33,NA,5.1,3.8,11.35,0.4,NA,9.64,13.44,4.3,0.8,7.3,8.1,21.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6237","Vanninen2005","Finland",60.367,25.017,"BorF",NA,NA,"Site type = Calluna; site code = 167",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369836141162224,NA,NA,NA,16.6,6.2,NA,0.217,1.33,NA,10.4,11.6,151.45,8.77,NA,137.29,148.89,43.05,1.4,28.4,29.8,178.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675
"6238","Vanninen2005","Finland",60.367,25.017,"BorF",NA,NA,"Site type = Calluna; site code = 167",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364740870577183,NA,NA,NA,17.9,8.4,NA,0.2155,1.33,NA,9.5,12.7,162.35,27.55,NA,175.74,188.44,36.1,1.2,41.5,42.7,231.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675
"6239","Vanninen2005","Finland",60.367,25.017,"BorF",NA,NA,"Site type = Calluna; site code = 188",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06696618900392,NA,NA,NA,22.5,13.8,NA,0.292,1.33,NA,8.7,12.1,214.85,105.03,NA,329.74,341.84,40.5,2.4,80.3,82.7,424.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675
"6240","Vanninen2005","Finland",60.367,25.017,"BorF",NA,NA,"Site type = Calluna; site code = 188",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600454567376026,NA,NA,NA,24.8,13.4,NA,0.2765,1.33,NA,11.4,7,242.5,87.99,NA,347.86,354.86,22.75,2.3,95.3,97.6,452.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675
"6241","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 218",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183853856069709,NA,NA,NA,13.2,6,NA,0.153,1.33,NA,7.2,7,68.11,4.75,NA,73.15,80.15,15.56,1,12.9,13.9,94.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6242","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 218",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239155704249931,NA,NA,NA,14.3,5.7,NA,0.1745,1.33,NA,8.6,11.3,83.37,5.25,NA,83.11,94.41,19.6,1.3,19.8,21.1,115.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6243","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 223",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915949009612781,NA,NA,NA,25.5,20.1,NA,0.3415,1.33,NA,5.4,19.3,306.63,383.34,NA,683.69,702.99,77.9,7,124.9,131.9,834.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6244","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 223",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113113239842041,NA,NA,NA,26.2,11.9,NA,0.3795,1.33,NA,14.3,18.7,347.59,267.74,NA,560.05,578.75,102,8.7,141.5,150.2,728.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6245","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 224",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181458391671346,NA,NA,NA,9.5,3,NA,0.152,1.33,NA,6.5,6.7,37.92,2.65,NA,39.77,46.47,6.6,1.6,10.7,12.3,58.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6246","Vanninen2005","Finland",62.067,23.85,"BorF",NA,NA,"Site type = Myrtillus; site code = 224",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161731153302211,NA,NA,NA,13.5,3.8,NA,0.1435,1.33,NA,9.7,7.7,63.38,6.65,NA,66.58,74.28,12.52,2,11.7,13.7,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631
"6247","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Calluna; site code = 240",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138214565144224,NA,NA,NA,32.2,23.7,NA,0.4195,1.33,NA,8.5,12.9,492.08,354.67,NA,867.48,880.38,78.2,5.2,171.3,176.5,1056.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6248","Vanninen2005","Finland",62.05,24.817,"BorF",NA,NA,"Site type = Calluna; site code = 240",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132347640863645,NA,NA,NA,32.4,18.7,NA,0.4105,1.33,NA,13.7,16,523.65,583.91,NA,1090.58,1106.58,115.3,5.3,206.4,211.7,1318.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"6249","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,2.87509105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00287475362757551,NA,NA,NA,9.96,6.2,NA,0.0605,1.33,NA,3.76,0.17061,NA,NA,NA,5.2,5.37061,0.19456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6250","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,21,12.65769392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00534561624962388,NA,NA,NA,10.05,5.5,NA,0.0825,1.33,NA,4.55,0.92455,NA,NA,NA,7.15,8.07455,1.09251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6251","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,20,13.18795125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052168109508267,NA,NA,NA,10.55,5.64,NA,0.0815,1.33,NA,4.91,0.98862,NA,NA,NA,7.97,8.95862,1.44815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6252","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,16,14.99880994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00541060794764502,NA,NA,NA,10.74,5.84,NA,0.083,1.33,NA,4.9,1.06131,NA,NA,NA,7.92,8.98131,1.40176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6253","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,19,17.23444347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00769768739945839,NA,NA,NA,10.8,5.6,NA,0.099,1.33,NA,5.2,1.23491,NA,NA,NA,11.2,12.43491,1.81657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6254","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,21,26.18004485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121738678822013,NA,NA,NA,11.09,4.85,NA,0.1245,1.33,NA,6.24,2.08321,NA,NA,NA,49.32,51.40321,3.57855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6255","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,28,51.33626306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139975624176102,NA,NA,NA,11.48,5.2,NA,0.1335,1.33,NA,6.28,4.279,NA,NA,NA,22.5,26.779,5.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
"6256","Vanninen2005","Finland",61.8,24.317,"BorF",NA,NA,"Site type = Calluna; site code =   1",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,22,25.54530452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00967689077121996,NA,NA,NA,11.54,4.62,NA,0.111,1.33,NA,6.92,2.05,NA,NA,NA,12.4,14.45,2.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658
